Time,True time, Gyro X, Gyro Y, Gyro Z, Accel X, Accel Y, Accel Z, Pressure,delta t
seconds,seconds, deg/s, deg/s, deg/s, m/s^2, m/s^2, m/s^2, PSI,seconds
123.56,214.816011,17.1,-47.8,62.5,0.24,-10.91,4.63,98944,0.054
123.614,214.870011,39.5,66.1,64.3,0.28,-11.62,5.26,98943,0.054
123.669,214.925011,20.2,168.4,61,-0.19,-11.81,6.09,98943,0.055
123.723,214.979011,-27.6,164.2,18.7,-1.33,-11.05,6.13,98951,0.054
123.777,215.033011,-55.3,131.6,20.2,-1.8,-10.74,5.7,98954,0.054
123.832,215.088011,-76.9,81.7,40.9,-1.98,-9.94,5.37,98956,0.055
123.886,215.142011,-72.6,-5.7,49.3,-1.9,-8.58,5.13,98958,0.054
123.94,215.196011,-73.6,-110.5,54.1,-1.7,-8.17,5.08,98963,0.054
123.994,215.250011,-67.5,-187.4,77.9,-1.71,-7.8,4.95,98961,0.054
124.049,215.305011,-55.7,-233.7,100.9,-1.71,-7.52,4.8,98969,0.055
124.103,215.359011,-57.5,-250,115.2,-1.98,-7.91,5.2,98973,0.054
124.157,215.413011,-59.5,-250,120.2,-1.19,-7.76,4.85,98971,0.054
124.212,215.468011,-93.7,-250,114.8,0.28,-8.03,4.19,98972,0.055
124.266,215.522011,-105.7,-144.6,102.8,0.23,-9.32,4.18,98976,0.054
124.32,215.576011,-66.4,-89.7,79,-0.14,-10.74,4.45,98979,0.054
124.375,215.631011,8.3,-72.3,39.6,0.42,-11.1,4.28,98983,0.055
124.432,215.688011,38.9,54.8,22.2,1.08,-10.63,4.36,98986,0.057
124.486,215.742011,22.8,213.9,13.4,0.27,-10.19,4.95,98987,0.054
124.54,215.796011,3.1,249.3,-19.5,-1.48,-9.64,5.69,98993,0.054
124.594,215.850011,-0.6,164,-37.7,-2.05,-9.43,5.75,98994,0.054
124.649,215.905011,-14.1,76.7,-28.9,-1.85,-9.8,5.87,98996,0.055
124.703,215.959011,-31.1,21.1,-31.9,-1.19,-9.96,5.94,99006,0.054
124.757,216.013011,-45.8,22.3,-31.7,-1.12,-8.98,5.14,99000,0.054
124.811,216.067011,-64.8,2.9,10.8,-2.2,-8.78,5.2,99006,0.054
124.865,216.121011,-49.1,-117.1,25.5,-2.06,-9.15,5.37,99012,0.054
124.919,216.175011,-11.4,-241.3,7.5,-1.58,-9.45,5.61,99015,0.054
124.973,216.229011,-13.6,-197,35.3,-0.44,-8.65,4.72,99018,0.054
125.027,216.283011,-30.1,-60.3,89.2,-0.68,-9.14,5.49,99019,0.054
125.081,216.337011,-63.4,-60.7,80.5,-1.06,-8.7,5.46,99017,0.054
125.135,216.391011,-60.2,-156.9,32.6,-1.07,-10.29,5.53,99026,0.054
125.189,216.445011,-41.1,-143.7,41.7,-0.57,-9.95,4.69,99028,0.054
125.243,216.499011,-10.7,-48.6,76.9,-0.51,-11.06,5.16,99034,0.054
125.297,216.553011,-9.5,-7.4,76.6,-0.58,-10.37,5.51,99033,0.054
125.351,216.607011,-42,-55.1,30.8,-0.66,-10.03,5.71,99035,0.054
125.406,216.662011,-61.9,-63.1,4.3,-0.16,-11.08,5.25,99040,0.055
125.509,216.765011,-40.8,16.9,23.8,-0.95,-10.51,5.01,99045,0.103
125.563,216.819011,-1.9,-41.5,4.6,-0.85,-8.95,4.56,99046,0.054
125.617,216.873011,25,-67.8,-8,-0.2,-8.55,4.18,99048,0.054
125.671,216.927011,26.8,10.7,9,-0.12,-8.14,4.29,99044,0.054
125.729,216.985011,3.4,60.3,20.5,-0.98,-8.94,5.06,99052,0.058
125.832,217.088011,-28,-97.4,2.3,-1.24,-9.7,5.08,99062,0.103
125.886,217.142011,-19.2,-70.6,25.3,-0.27,-10,4.68,99061,0.054
125.941,217.197011,-29.3,41.2,74.5,-0.78,-9.15,4.8,99065,0.055
125.995,217.251011,-55.3,3.8,70.5,-1.68,-9.58,5.7,99068,0.054
126.049,217.305011,-71.9,-109.1,42.3,-1.34,-8.81,4.97,99069,0.054
126.104,217.360011,-61.9,-130.7,58.7,-0.67,-8.06,3.82,99070,0.055
126.158,217.414011,-24.4,-62.9,108.3,-0.85,-8.53,4.17,99075,0.054
126.212,217.468011,-3.7,-84.7,125.4,-1.75,-8.82,5.23,99076,0.054
126.267,217.523011,-15.5,-198.1,94.4,-1.33,-8.84,5.38,99076,0.055
126.321,217.577011,-51.1,-215.3,95.6,-0.99,-8.26,4.7,99084,0.054
126.375,217.631011,-73.8,-134.1,139.5,-0.59,-8.48,4.2,99085,0.054
126.429,217.685011,-60.8,-100,156.8,-0.92,-8.91,4.69,99085,0.054
126.484,217.740011,-39.3,-166.1,125.3,-0.75,-8.78,4.65,99087,0.055
126.538,217.794011,-28.8,-172.7,111.7,-0.56,-9.53,4.7,99090,0.054
126.592,217.848011,-44.5,-102.5,131.5,-0.5,-9.81,4.81,99092,0.054
126.646,217.902011,-46.8,-69.9,142.7,-1.26,-9.85,5.3,99095,0.054
126.701,217.957011,-40.6,-172.6,100.2,-1.15,-9.51,5.13,99095,0.055
126.755,218.011011,-25.9,-178,69.7,0.07,-9.28,4.41,99099,0.054
126.809,218.065011,-21.7,-77.8,59.4,0.73,-8.3,3.63,99103,0.054
126.864,218.120011,-13.3,70.2,82.6,-0.45,-8.36,4.55,99101,0.055
126.918,218.174011,-22,32.2,60.4,-1.04,-8.83,5.36,99106,0.054
126.976,218.232011,-39.6,-33.1,-3.3,-0.41,-8.45,5.07,99111,0.058
127.03,218.286011,-61.4,7.9,-16,0.06,-7.99,4.26,99113,0.054
127.084,218.340011,-57.9,161.8,25.2,-0.16,-8.9,4.59,99117,0.054
127.139,218.395011,-43.9,197,18.6,-1.49,-9.58,5.59,99119,0.055
127.193,218.449011,-37.4,68.3,-6.7,-1.96,-9.34,5.84,99121,0.054
127.247,218.503011,-43,-29.4,-31.2,-0.94,-9.57,5.34,99123,0.054
127.302,218.558011,-76.9,36.8,13.8,-1.15,-9.06,4.81,99126,0.055
127.356,218.612011,-115.2,92.2,82.8,-2.11,-11.01,6.17,99127,0.054
127.41,218.666011,-117.2,-108.7,49.2,-3.25,-11.69,7.03,99129,0.054
127.464,218.720011,-125.1,-250,80.8,-2.34,-11.04,5.74,99132,0.054
127.519,218.775011,-87.3,-250,132.3,-1.47,-11.4,5.66,99136,0.055
127.573,218.829011,-72.8,-208,207.7,-2.06,-12.01,6.48,99141,0.054
127.627,218.883011,-98.1,-250,199,-2.11,-10.55,6.51,99145,0.054
127.682,218.938011,-103.9,-250,172.7,-1.51,-8.75,4.82,99145,0.055
127.736,218.992011,-67,-250,182.3,-0.48,-8.37,3.97,99152,0.054
127.79,219.046011,-12.2,-250,178.5,-0.27,-8.52,4.13,99152,0.054
127.845,219.101011,5.6,-232.5,127,-0.21,-9.01,4.8,99157,0.055
127.899,219.155011,-18.1,-149.2,82.6,0.88,-8.3,4.08,99160,0.054
127.953,219.209011,-64.9,21.6,61.4,0.76,-10.22,4.96,99163,0.054
128.008,219.264011,-90.8,160.3,25.9,0.27,-11.94,4.96,99162,0.055
128.062,219.318011,-36.7,215.9,-6.1,-0.79,-11.09,5.5,99168,0.054
128.116,219.372011,18.1,220,-38.7,-0.48,-8.68,4.74,99168,0.054
128.174,219.430011,23.6,228.7,-42.5,-1.27,-8.83,5.78,99172,0.058
128.228,219.484011,-31,194.9,-48.4,-1.98,-8.98,6.1,99177,0.054
128.283,219.539011,-91.3,129.8,-46.7,-1.89,-10.03,6,99180,0.055
128.337,219.593011,-106.6,101.6,-11.6,-1.86,-10.4,5.2,99182,0.054
128.391,219.647011,-73.9,37.6,38.5,-2.61,-11.08,5.4,99180,0.054
128.446,219.702011,-43.5,-143.6,51.2,-2.97,-11.88,6.51,99189,0.055
128.5,219.756011,-83.1,-250,53.6,-2,-10.08,5.82,99191,0.054
128.554,219.810011,-152.3,-230.4,132.2,-1.33,-9.48,5.13,99194,0.054
128.608,219.864011,-183.9,-197.7,203.2,-2.28,-9.81,5.63,99194,0.054
128.663,219.919011,-144.2,-250,191.6,-2.89,-9.12,5.52,99203,0.055
128.717,219.973011,-71.7,-250,192.6,-2.09,-9.64,4.83,99203,0.054
128.771,220.027011,-11.1,-250,236.6,-0.62,-9.21,4.12,99205,0.054
128.876,220.132011,-45.5,-250,185.2,-0.68,-10.88,5.82,99212,0.105
128.93,220.186011,-80.1,-250,112.5,0.23,-9.39,4.03,99210,0.054
128.984,220.240011,-46.3,-158.6,96.8,1.09,-10.33,3.02,99216,0.054
129.039,220.295011,41.1,5.1,101.6,0.83,-9.88,3.19,99215,0.055
129.093,220.349011,105.2,91.3,83.3,0.65,-10.34,3.81,99224,0.054
129.147,220.403011,93.1,140,51.7,-0.26,-9.06,5.41,99221,0.054
129.202,220.458011,32,141.6,2.1,-0.07,-7.95,4.88,99223,0.055
129.256,220.512011,-32.1,201.2,8.2,-1.29,-8.69,5.69,99231,0.054
129.36,220.616011,-87.9,138.1,-31,-1.64,-10.21,5.79,99236,0.104
129.414,220.670011,-83.8,52.5,-20.4,-2.02,-8.78,5.11,99235,0.054
129.472,220.728011,-68.7,-51.9,-1.8,-1.73,-8.29,5.14,99241,0.058
129.526,220.782011,-50.1,-127.3,17.6,-1.73,-9.2,5.45,99247,0.054
129.58,220.836011,-45.4,-140.8,54.8,-1.25,-9.13,5.58,99247,0.054
129.634,220.890011,-63.8,-138.3,89.8,-2.17,-9.53,6.58,99242,0.054
129.688,220.944011,237.8,-250,0.2,3.38,18.87,39.23,99253,0.054
129.743,220.999011,-82.7,-250,0.2,-9.5,3.51,-4.12,99254,0.055
129.797,221.053011,60.4,-250,0.3,-4.42,6.16,-1.47,99254,0.054
129.851,221.107011,250,80.7,0.5,-10.28,-2.68,-0.08,99257,0.054
129.905,221.161011,35.7,71.3,0.6,2.36,-16.44,-7.16,99257,0.054
129.959,221.215011,250,250,0.2,39.23,-7.43,-39.23,99257,0.054
130.013,221.269011,-208.2,-135.2,-5.7,6.54,8.61,-20.17,99257,0.054
130.067,221.323011,-66.3,7.1,-82,0.29,3.21,-26.85,99260,0.054
130.121,221.377011,79.2,-74.1,-0.9,-1.56,6,-2.5,99257,0.054
130.175,221.431011,-14.8,-250,0.4,-0.7,-0.33,-8.36,99259,0.054
130.229,221.485011,22.6,-41.3,0.2,-3.39,-0.77,-11.63,99256,0.054
130.283,221.539011,5.6,88.5,0.3,-1.14,1.43,-9.04,99257,0.054
130.337,221.593011,-5.8,-12.1,0.3,-1.04,1.16,-9.33,99259,0.054
130.392,221.648011,-14.6,-110,0.5,-2.47,1.74,-14.84,99257,0.055
130.446,221.702011,-0.8,43.2,0,-1.47,1.35,-8.56,99257,0.054
130.5,221.756011,1.1,-33.1,0.2,-2.64,-0.99,-12.13,99255,0.054
130.554,221.810011,-8.1,-37.5,0.3,-4.84,1.7,-10.16,99252,0.054
130.608,221.864011,-3.6,2.1,0.1,-1.47,1.6,-9.42,99260,0.054
130.662,221.918011,-5.1,4.8,0,-1.83,1.16,-9.33,99254,0.054
130.72,221.976011,-5,1.5,-0.1,-2.08,1.23,-9.37,99254,0.058
130.774,222.030011,-4.9,0.9,0,-2.17,1.24,-9.46,99254,0.054
130.828,222.084011,-4.9,0.5,0.2,-2.23,1.24,-9.41,99256,0.054
130.882,222.138011,-4.8,0.9,0.3,-2.2,1.24,-9.46,99254,0.054
130.937,222.193011,-4.7,0.9,0,-2.23,1.22,-9.42,99259,0.055
130.991,222.247011,-4.7,1.2,2,-2.18,1.26,-9.47,99257,0.054
131.045,222.301011,-5.1,0.8,-0.5,-2.17,1.22,-9.45,99259,0.054
131.099,222.355011,-4.9,1.1,-0.7,-2.2,1.25,-9.42,99255,0.054
131.154,222.410011,-5,0.8,-0.5,-2.2,1.24,-9.45,99258,0.055
131.208,222.464011,-4.9,0.6,-0.3,-2.2,1.23,-9.45,99255,0.054
131.262,222.518011,-4.8,1.1,-0.2,-2.19,1.24,-9.43,99256,0.054
131.316,222.572011,-4.9,1.1,-0.2,-2.24,1.27,-9.4,99258,0.054
131.371,222.627011,-4.7,0.7,-0.7,-2.22,1.25,-9.43,99257,0.055
131.425,222.681011,-4.8,0.9,-0.4,-2.18,1.23,-9.41,99257,0.054
131.479,222.735011,-4.9,0.9,-0.2,-2.21,1.24,-9.42,99256,0.054
131.534,222.790011,-4.9,0.8,-0.4,-2.22,1.22,-9.39,99258,0.055
131.588,222.844011,-5,1,-0.6,-2.19,1.24,-9.47,99257,0.054
131.642,222.898011,-4.9,1,-0.7,-2.2,1.24,-9.44,99256,0.054
131.696,222.952011,-4.8,1.1,-0.3,-2.2,1.25,-9.46,99255,0.054
131.751,223.007011,-4.8,1.1,-0.4,-2.2,1.22,-9.42,99255,0.055
131.805,223.061011,-4.7,0.9,-0.6,-2.19,1.23,-9.48,99259,0.054
131.859,223.115011,-4.8,0.8,-0.3,-2.23,1.24,-9.42,99256,0.054
131.917,223.173011,-4.8,0.9,-0.5,-2.2,1.24,-9.4,99257,0.058
131.971,223.227011,-5,1,-0.4,-2.23,1.24,-9.47,99260,0.054
132.026,223.282011,-5.2,0.8,-0.2,-2.21,1.2,-9.47,99259,0.055
132.08,223.336011,-4.8,0.8,-0.6,-2.22,1.21,-9.46,99257,0.054
132.134,223.390011,-4.9,0.8,-0.4,-2.2,1.23,-9.44,99258,0.054
132.237,223.493011,-4.9,1.2,-0.5,-2.22,1.27,-9.47,99256,0.103
132.291,223.547011,-5,0.9,-0.4,-2.19,1.24,-9.41,99257,0.054
132.346,223.602011,-5.2,0.9,-0.6,-2.18,1.21,-9.42,99255,0.055
132.4,223.656011,-5,1.1,-0.6,-2.23,1.22,-9.39,99259,0.054
132.454,223.710011,-4.9,1.1,-0.6,-2.19,1.24,-9.43,99257,0.054
132.509,223.765011,-5,1.1,-0.6,-2.23,1.24,-9.45,99256,0.055
132.563,223.819011,-5.1,1.1,-0.7,-2.23,1.25,-9.48,99257,0.054
132.617,223.873011,-4.9,0.9,-0.4,-2.21,1.22,-9.4,99256,0.054
132.671,223.927011,-5,0.6,-0.7,-2.23,1.22,-9.42,99253,0.054
132.726,223.982011,-4.9,0.9,-0.4,-2.19,1.25,-9.39,99259,0.055
132.78,224.036011,-4.9,0.8,-0.2,-2.2,1.26,-9.42,99258,0.054
132.883,224.139011,-4.9,1.1,-0.4,-2.21,1.22,-9.45,99258,0.103
132.937,224.193011,-4.8,0.8,-0.4,-2.21,1.24,-9.39,99255,0.054
132.992,224.248011,-4.9,1.1,-0.7,-2.18,1.21,-9.44,99254,0.055
133.046,224.302011,-5.3,0.8,-0.3,-2.21,1.22,-9.39,99256,0.054
133.1,224.356011,-4.7,0.9,-0.5,-2.19,1.27,-9.48,99255,0.054
133.155,224.411011,-4.7,1,-0.6,-2.23,1.21,-9.4,99255,0.055
133.213,224.469011,-5.2,0.9,-0.5,-2.23,1.26,-9.42,99256,0.058
133.267,224.523011,-4.9,1.1,-0.2,-2.21,1.24,-9.4,99253,0.054
133.321,224.577011,-5.1,0.9,-0.8,-2.18,1.23,-9.46,99256,0.054
133.376,224.632011,-4.8,1,-0.5,-2.2,1.24,-9.4,99259,0.055
133.43,224.686011,-5.1,1,-0.7,-2.21,1.26,-9.36,99258,0.054
133.484,224.740011,-4.9,0.9,-0.7,-2.21,1.22,-9.43,99257,0.054
133.538,224.794011,-4.8,0.8,-0.6,-2.2,1.25,-9.51,99257,0.054
133.593,224.849011,-5.1,1.1,-0.6,-2.23,1.27,-9.45,99258,0.055
133.647,224.903011,-5,1,-0.5,-2.2,1.22,-9.41,99256,0.054
133.701,224.957011,-4.8,0.9,-0.2,-2.22,1.24,-9.39,99252,0.054
133.756,225.012011,-4.9,0.7,-0.6,-2.21,1.24,-9.42,99255,0.055
133.81,225.066011,-5.1,0.8,-0.5,-2.18,1.21,-9.42,99258,0.054
133.864,225.120011,-5,0.7,-0.4,-2.22,1.24,-9.4,99252,0.054
133.919,225.175011,-4.8,0.8,-0.7,-2.21,1.24,-9.45,99254,0.055
133.973,225.229011,-5,0.8,-0.5,-2.22,1.25,-9.5,99259,0.054
134.027,225.283011,-4.8,0.9,-0.5,-2.2,1.25,-9.46,99258,0.054
134.081,225.337011,-4.9,1,-0.6,-2.23,1.25,-9.44,99255,0.054
134.136,225.392011,-5,1,-0.3,-2.21,1.21,-9.39,99257,0.055
134.19,225.446011,-4.9,0.9,-0.7,-2.24,1.23,-9.44,99258,0.054
134.244,225.500011,-4.9,0.8,-0.5,-2.26,1.25,-9.39,99257,0.054
134.299,225.555011,-5,0.6,-0.5,-2.2,1.23,-9.42,99254,0.055
134.353,225.609011,-4.9,0.8,-0.4,-2.21,1.27,-9.48,99252,0.054
134.411,225.667011,-4.8,0.9,-0.5,-2.24,1.22,-9.44,99256,0.058
134.465,225.721011,-4.9,0.9,-0.7,-2.21,1.24,-9.49,99257,0.054
134.519,225.775011,-5,1,-0.5,-2.17,1.21,-9.45,99258,0.054
134.573,225.829011,-4.8,0.9,-0.3,-2.18,1.23,-9.42,99259,0.054
134.627,225.883011,-4.9,0.8,-0.8,-2.19,1.23,-9.43,99257,0.054
134.681,225.937011,-4.8,0.9,-0.3,-2.21,1.25,-9.39,99258,0.054
134.735,225.991011,-4.8,1,-0.5,-2.2,1.27,-9.39,99254,0.054
134.789,226.045011,-5.2,0.9,-0.3,-2.23,1.24,-9.46,99257,0.054
134.843,226.099011,-4.8,0.8,-0.5,-2.21,1.23,-9.42,99258,0.054
134.897,226.153011,-5.1,0.8,-0.4,-2.21,1.26,-9.43,99257,0.054
134.951,226.207011,-4.8,1.1,-0.5,-2.21,1.26,-9.43,99259,0.054
135.005,226.261011,-5.1,0.8,-0.4,-2.24,1.26,-9.49,99257,0.054
135.06,226.316011,-5,0.8,-0.4,-2.23,1.21,-9.4,99257,0.055
135.114,226.370011,-4.8,0.8,-0.4,-2.23,1.21,-9.5,99258,0.054
135.168,226.424011,-5.1,1.2,-0.5,-2.22,1.23,-9.45,99261,0.054
135.222,226.478011,-4.9,0.8,-0.6,-2.22,1.26,-9.41,99255,0.054
135.276,226.532011,-4.9,0.9,-0.8,-2.22,1.22,-9.47,99260,0.054
135.33,226.586011,-4.7,0.8,-0.6,-2.21,1.24,-9.43,99257,0.054
135.384,226.640011,-5,0.9,-0.8,-2.19,1.23,-9.4,99254,0.054
135.438,226.694011,-5,0.8,-0.6,-2.24,1.24,-9.45,99255,0.054
135.492,226.748011,-4.9,0.7,-0.6,-2.22,1.25,-9.36,99252,0.054
135.546,226.802011,-5,0.9,-0.7,-2.23,1.27,-9.46,99255,0.054
135.653,226.909011,-4.8,0.8,-0.5,-2.23,1.26,-9.45,99255,0.107
135.707,226.963011,-4.9,0.9,-0.4,-2.23,1.24,-9.5,99252,0.054
135.762,227.018011,-4.8,0.8,-0.4,-2.25,1.22,-9.46,99255,0.055
135.816,227.072011,-5,1.2,-0.6,-2.25,1.24,-9.44,99254,0.054
135.87,227.126011,-4.8,0.9,-0.6,-2.24,1.24,-9.42,99255,0.054
135.924,227.180011,-5,1,-0.4,-2.22,1.22,-9.38,99257,0.054
135.979,227.235011,-5.2,0.9,-0.3,-2.21,1.26,-9.44,99253,0.055
136.033,227.289011,-4.9,0.9,-0.4,-2.16,1.24,-9.44,99257,0.054
136.087,227.343011,-4.9,0.9,-0.6,-2.24,1.21,-9.39,99256,0.054
136.142,227.398011,-4.8,0.8,-0.4,-2.2,1.24,-9.43,99258,0.055
136.196,227.452011,-4.8,0.9,-0.6,-2.21,1.22,-9.45,99256,0.054
136.25,227.506011,-5,1.1,-0.7,-2.21,1.25,-9.5,99255,0.054
136.304,227.560011,-4.9,1,-0.3,-2.18,1.24,-9.43,99258,0.054
136.407,227.663011,-4.8,0.9,-0.4,-2.21,1.24,-9.43,99260,0.103
136.461,227.717011,-4.9,0.8,-0.8,-2.23,1.24,-9.45,99255,0.054
136.515,227.771011,-4.9,0.7,-0.4,-2.17,1.25,-9.42,99253,0.054
136.57,227.826011,-5,0.9,-0.6,-2.2,1.24,-9.42,99255,0.055
136.624,227.880011,-4.7,0.7,-0.6,-2.2,1.21,-9.42,99255,0.054
136.678,227.934011,-5,1,-0.7,-2.21,1.21,-9.42,99256,0.054
136.732,227.988011,-5,1.1,-0.7,-2.23,1.22,-9.4,99254,0.054
136.787,228.043011,-5,0.7,-0.3,-2.2,1.23,-9.45,99256,0.055
136.841,228.097011,-4.9,1,-0.5,-2.19,1.23,-9.45,99256,0.054
136.895,228.151011,-4.9,1.2,-0.4,-2.24,1.23,-9.44,99260,0.054
136.947,228.203011,-4.9,0.9,-0.6,-2.22,1.23,-9.42,99257,0.052
137.001,228.257011,-4.9,0.7,-0.4,-2.24,1.24,-9.41,99254,0.054
137.056,228.312011,-4.8,0.7,-0.5,-2.23,1.18,-9.4,99254,0.055
137.11,228.366011,-5,0.9,-0.3,-2.21,1.23,-9.43,99262,0.054
137.164,228.420011,-4.6,0.9,-0.3,-2.22,1.23,-9.42,99260,0.054
137.219,228.475011,-4.7,0.8,-0.6,-2.21,1.2,-9.38,99260,0.055
137.273,228.529011,-4.8,1,-0.3,-2.21,1.25,-9.47,99260,0.054
137.327,228.583011,-4.8,1.2,-0.4,-2.23,1.2,-9.43,99255,0.054
137.381,228.637011,-4.9,0.7,-0.5,-2.24,1.23,-9.4,99262,0.054
137.436,228.692011,-5,0.8,-0.4,-2.23,1.21,-9.47,99257,0.055
137.49,228.746011,-4.9,0.8,-0.4,-2.21,1.29,-9.42,99259,0.054
137.544,228.800011,-5,1,-0.5,-2.21,1.24,-9.47,99258,0.054
137.599,228.855011,-5.1,1,-0.8,-2.21,1.2,-9.4,99261,0.055
137.653,228.909011,-4.8,0.8,-0.6,-2.23,1.25,-9.45,99259,0.054
137.707,228.963011,-4.8,0.7,-0.5,-2.18,1.26,-9.47,99257,0.054
137.762,229.018011,-4.6,1,-0.4,-2.21,1.22,-9.48,99259,0.055
137.816,229.072011,-4.8,0.8,-0.4,-2.2,1.24,-9.42,99259,0.054
137.87,229.126011,-5,0.8,-0.5,-2.18,1.24,-9.43,99253,0.054
137.925,229.181011,-5.2,0.8,-0.4,-2.26,1.23,-9.41,99256,0.055
137.979,229.235011,-5,1.2,-0.5,-2.26,1.27,-9.45,99259,0.054
138.033,229.289011,-4.8,0.8,-0.4,-2.24,1.22,-9.44,99259,0.054
138.088,229.344011,-4.9,0.9,-0.4,-2.23,1.24,-9.47,99262,0.055
138.146,229.402011,-4.7,0.9,-0.4,-2.19,1.2,-9.39,99257,0.058
138.2,229.456011,-4.8,1.1,-0.3,-2.22,1.25,-9.49,99259,0.054
138.254,229.510011,-4.9,1.1,-0.5,-2.2,1.26,-9.46,99256,0.054
138.308,229.564011,-4.9,0.6,-0.3,-2.24,1.22,-9.42,99258,0.054
138.363,229.619011,-5,1.1,-0.6,-2.23,1.23,-9.41,99257,0.055
138.417,229.673011,-5,0.9,-0.5,-2.21,1.21,-9.43,99256,0.054
138.471,229.727011,-5,0.9,-0.4,-2.24,1.23,-9.47,99258,0.054
138.526,229.782011,-5,1.1,-0.5,-2.21,1.21,-9.42,99259,0.055
138.58,229.836011,-5.1,0.9,-0.3,-2.21,1.23,-9.45,99260,0.054
138.634,229.890011,-4.8,0.8,-0.7,-2.2,1.21,-9.39,99260,0.054
138.689,229.945011,-4.9,0.8,-0.4,-2.23,1.23,-9.43,99257,0.055
138.743,229.999011,-5,1.1,-0.2,-2.21,1.21,-9.41,99259,0.054
138.797,230.053011,-5,1,-0.6,-2.25,1.22,-9.49,99258,0.054
138.852,230.108011,-4.8,0.8,-0.5,-2.19,1.22,-9.47,99259,0.055
138.906,230.162011,-4.7,0.7,-0.5,-2.2,1.24,-9.43,99256,0.054
138.96,230.216011,-4.8,1,-0.6,-2.2,1.26,-9.42,99257,0.054
139.063,230.319011,-4.7,0.8,-0.2,-2.23,1.22,-9.46,99257,0.103
139.118,230.374011,-5,0.7,-0.7,-2.25,1.26,-9.38,99254,0.055
139.172,230.428011,-4.8,1,-0.4,-2.17,1.27,-9.46,99258,0.054
139.226,230.482011,-5,0.9,-0.6,-2.19,1.24,-9.47,99256,0.054
139.281,230.537011,-5,0.8,-0.7,-2.22,1.26,-9.4,99257,0.055
139.335,230.591011,-4.9,0.7,-0.4,-2.23,1.26,-9.47,99257,0.054
139.393,230.649011,-4.8,1.1,-0.5,-2.22,1.23,-9.4,99255,0.058
139.447,230.703011,-4.9,0.9,-0.4,-2.25,1.24,-9.44,99254,0.054
139.501,230.757011,-4.8,1,-0.5,-2.22,1.27,-9.46,99256,0.054
139.555,230.811011,-5.1,0.8,-0.5,-2.2,1.22,-9.42,99257,0.054
139.609,230.865011,-4.8,1,-0.6,-2.19,1.22,-9.45,99256,0.054
139.663,230.919011,-4.9,1.2,-0.4,-2.22,1.24,-9.45,99256,0.054
139.717,230.973011,-4.8,0.8,-0.6,-2.23,1.25,-9.41,99256,0.054
139.771,231.027011,-5,0.8,-0.4,-2.23,1.25,-9.41,99261,0.054
139.825,231.081011,-5.2,1,-0.4,-2.25,1.21,-9.45,99259,0.054
139.928,231.184011,-4.8,0.9,-0.5,-2.23,1.26,-9.41,99261,0.103
139.982,231.238011,-4.9,0.9,-0.3,-2.23,1.23,-9.42,99258,0.054
140.036,231.292011,-4.7,1.1,-0.5,-2.22,1.21,-9.4,99260,0.054
140.091,231.347011,-4.7,0.9,-0.3,-2.23,1.26,-9.42,99257,0.055
140.145,231.401011,-4.8,0.9,-0.5,-2.23,1.23,-9.41,99256,0.054
140.199,231.455011,-4.8,0.7,-0.5,-2.23,1.28,-9.43,99259,0.054
140.253,231.509011,-4.8,1,-0.1,-2.19,1.24,-9.44,99259,0.054
140.307,231.563011,-4.8,0.9,-0.4,-2.2,1.23,-9.43,99255,0.054
140.361,231.617011,-4.9,0.9,-0.5,-2.21,1.22,-9.47,99257,0.054
140.415,231.671011,-5,0.9,-0.5,-2.2,1.21,-9.41,99254,0.054
140.469,231.725011,-4.9,1,-0.4,-2.19,1.24,-9.44,99256,0.054
140.523,231.779011,-4.7,0.9,-0.5,-2.21,1.24,-9.4,99260,0.054
140.578,231.834011,-4.8,0.8,-0.5,-2.23,1.24,-9.45,99254,0.055
140.635,231.891011,-5,1,-0.6,-2.19,1.22,-9.45,99255,0.057
140.69,231.946011,-5,0.7,-0.3,-2.2,1.24,-9.42,99261,0.055
140.744,232.000011,-4.8,1,-0.5,-2.23,1.23,-9.41,99257,0.054
140.798,232.054011,-4.8,1.2,-0.5,-2.23,1.25,-9.46,99256,0.054
140.852,232.108011,-5,1,-0.5,-2.19,1.27,-9.42,99251,0.054
140.907,232.163011,-4.5,0.8,-0.4,-2.22,1.25,-9.45,99258,0.055
140.961,232.217011,-5.1,1.1,-0.4,-2.21,1.26,-9.44,99258,0.054
141.015,232.271011,-4.6,1.1,-0.5,-2.25,1.22,-9.44,99257,0.054
141.07,232.326011,-4.8,1,-0.4,-2.21,1.21,-9.42,99255,0.055
141.124,232.380011,-4.8,0.9,-0.5,-2.18,1.19,-9.41,99260,0.054
141.178,232.434011,-5,0.9,-0.9,-2.24,1.24,-9.45,99257,0.054
141.233,232.489011,-4.7,1,-0.8,-2.23,1.25,-9.43,99255,0.055
141.287,232.543011,-4.9,1,-0.4,-2.18,1.23,-9.46,99259,0.054
141.341,232.597011,-5,1.2,-0.5,-2.21,1.26,-9.42,99258,0.054
141.395,232.651011,-5,1,-0.6,-2.21,1.24,-9.39,99255,0.054
141.45,232.706011,-4.9,0.9,-0.7,-2.25,1.28,-9.44,99258,0.055
141.504,232.760011,-5,0.7,-0.3,-2.22,1.25,-9.39,99257,0.054
141.558,232.814011,-5,0.7,-0.4,-2.22,1.25,-9.45,99260,0.054
141.613,232.869011,-4.7,1,-0.5,-2.22,1.25,-9.4,99258,0.055
